1.581472444419677492e+00,-1.449019987195103498e+00,0.000000000000000000e+00
2.032725492280884172e+00,-1.108874293026270941e+00,0.000000000000000000e+00
8.746242854797554589e-01,-7.463898809429362347e-01,0.000000000000000000e+00
-1.695794552013364154e+00,-5.465131046361099143e-01,1.000000000000000000e+00
1.592452826427275481e+00,-7.720678824782064575e-01,0.000000000000000000e+00
-6.783875823791096771e-01,1.616692172537357863e-01,1.000000000000000000e+00
2.282038741761819090e+00,5.011075528380217747e-01,0.000000000000000000e+00
9.543165803281048465e-01,-2.187927648123296542e+00,0.000000000000000000e+00
-1.145477008361842852e+00,5.413432203976147328e-01,1.000000000000000000e+00
1.896626537990973471e+00,-1.023025422701128173e+00,0.000000000000000000e+00
-1.082998028334904994e+00,1.680425116064386826e-01,1.000000000000000000e+00
-1.118314621677284126e+00,3.482842854365751362e-01,1.000000000000000000e+00
1.719068867856830884e+00,-1.270226005903205113e+00,0.000000000000000000e+00
3.941839137354151146e-01,-1.238717935821436855e+00,0.000000000000000000e+00
-1.330808058251403470e+00,7.362072145402389634e-01,1.000000000000000000e+00
1.438508251296690688e+00,-1.745253975606256391e+00,0.000000000000000000e+00
4.158696905184174897e-01,-1.022404863692898846e+00,0.000000000000000000e+00
-7.973385375838963895e-01,6.188782903356111476e-01,1.000000000000000000e+00
-5.548885359675724827e-01,1.432322925020062809e-01,1.000000000000000000e+00
1.769249622105090181e+00,-1.049976852057002086e+00,0.000000000000000000e+00
6.577913693469837897e-01,-1.610289973930143503e+00,0.000000000000000000e+00
-1.063516945073146758e+00,5.431391699958822983e-01,1.000000000000000000e+00
-1.149903582037452993e-01,2.748989173653485496e-01,1.000000000000000000e+00
2.217950816877915621e+00,-5.897143615720741305e-01,0.000000000000000000e+00
1.226332707444202502e-01,-6.264375720015215032e-01,1.000000000000000000e+00
-5.297412401830787348e-02,-1.175985431169754292e-01,0.000000000000000000e+00
-1.342253938625292742e+00,6.393539923893625243e-01,1.000000000000000000e+00
1.620109008854571764e+00,5.288088684680284368e-01,0.000000000000000000e+00
1.189841345407390616e+00,-4.309071691767433349e-02,0.000000000000000000e+00
5.874192741788213379e-01,-4.418722889196216586e-02,0.000000000000000000e+00
1.261707274416769664e+00,-1.393778771538937811e+00,0.000000000000000000e+00
1.344862665861364270e+00,-1.126723746472679144e+00,0.000000000000000000e+00
6.177852991228827140e-01,-5.254272039168860209e-01,0.000000000000000000e+00
-1.378389584560717696e+00,5.360771254178579026e-01,1.000000000000000000e+00
1.572627179850105028e+00,2.681473426432573470e-01,0.000000000000000000e+00
9.114940769440607049e-01,-1.222440651969758374e-01,0.000000000000000000e+00
1.476378423434714593e+00,7.230739866252990922e-01,0.000000000000000000e+00
-2.506817423845641435e-01,6.453295128147205073e-01,1.000000000000000000e+00
-1.333826895922899158e+00,5.051662218573748087e-01,1.000000000000000000e+00
8.527166780296456805e-01,-9.126938893908765893e-01,0.000000000000000000e+00
-8.373970181855157069e-01,-5.384800776301428282e-01,1.000000000000000000e+00
6.971149595384651398e-01,-1.332427897396959438e+00,0.000000000000000000e+00
-9.475261446850148372e-01,4.842569115177233208e-01,1.000000000000000000e+00
-7.684449160478495910e-01,1.361555601468350807e-01,1.000000000000000000e+00
-8.279742649271850663e-01,-1.276940530314463862e+00,1.000000000000000000e+00
-1.230322549777276508e+00,-6.170821258066023357e-02,1.000000000000000000e+00
1.016642835453356097e+00,-1.143228871217288445e+00,0.000000000000000000e+00
1.296836655538295302e+00,-8.829334232286352169e-01,0.000000000000000000e+00
-1.484229631035867802e+00,5.564266767928960356e-01,1.000000000000000000e+00
1.988086154764925118e+00,-2.429617488304397221e-01,0.000000000000000000e+00
1.712597056765115422e+00,-1.362001777908260269e+00,0.000000000000000000e+00
5.071944037864620780e-01,-1.413847165087556812e+00,0.000000000000000000e+00
-1.164927106676876933e+00,1.136226012307086419e+00,1.000000000000000000e+00
-8.838319233119217300e-01,1.253121316952318987e+00,1.000000000000000000e+00
-1.230341257189282667e+00,1.439953850102607236e+00,1.000000000000000000e+00
9.224180281216873833e-01,-1.264130610477352423e+00,0.000000000000000000e+00
1.489919105300137492e+00,1.256666284689599289e-01,0.000000000000000000e+00
-6.653994001371339728e-02,3.200819459222268848e-01,1.000000000000000000e+00
-1.124023078761498678e-01,-1.247993697164294230e-01,1.000000000000000000e+00
-6.881377177629999231e-01,1.298944844629529971e+00,1.000000000000000000e+00
6.754064896997847844e-01,-2.496746712913728017e-01,0.000000000000000000e+00
1.108204443657770932e+00,-1.016387541692159724e-01,0.000000000000000000e+00
2.527818179397636200e-01,8.370980155474104789e-01,1.000000000000000000e+00
-1.673711922618553949e+00,2.865090857484320908e-01,1.000000000000000000e+00
-1.125630157406616094e+00,6.770557256210054664e-01,1.000000000000000000e+00
-5.751999736905375471e-01,-1.875443694090315680e-02,1.000000000000000000e+00
1.274823523112808443e+00,-6.847926363636817060e-01,0.000000000000000000e+00
-1.472183227306467890e+00,-1.275052768710641382e-01,1.000000000000000000e+00
8.813483871903565747e-01,-3.689093342640650808e-01,0.000000000000000000e+00
-1.079496060035919580e+00,4.060499838078364676e-01,1.000000000000000000e+00
-6.355017138425477219e-01,1.796034203109240501e-01,1.000000000000000000e+00
-2.167199402609967240e-01,-9.097603664323932193e-01,0.000000000000000000e+00
1.093728806353890581e+00,-3.071946344209355861e-01,0.000000000000000000e+00
-5.237987916147880396e-01,6.403153226671610687e-01,1.000000000000000000e+00
1.898921356164424923e+00,-1.015973832094521356e-01,0.000000000000000000e+00
-4.960787661720793551e-01,7.353933667637261307e-01,1.000000000000000000e+00
1.633765092898338933e+00,-4.701084058153301992e-01,0.000000000000000000e+00
-6.340493994994838012e-01,3.514483916220080273e-01,1.000000000000000000e+00
1.116730417188337654e+00,-8.041377443542697678e-01,0.000000000000000000e+00
-8.691139840204901157e-01,8.694172397102218897e-01,1.000000000000000000e+00
-7.168248584621356168e-01,1.259777378731451680e+00,1.000000000000000000e+00
2.382599030767776682e+00,-4.556929386421008643e-01,0.000000000000000000e+00
-9.232851275880552544e-01,3.612200209763861136e-01,1.000000000000000000e+00
-8.619512625835699104e-01,8.458237197302432842e-01,1.000000000000000000e+00
7.260129463261667526e-01,-7.294960190636486930e-01,0.000000000000000000e+00
1.856663211468629004e+00,-2.430003966259568216e-01,0.000000000000000000e+00
-1.816112179466783105e-01,2.722366149893064580e-01,1.000000000000000000e+00
-3.879872960305498220e-01,6.161897273764342930e-01,1.000000000000000000e+00
-8.915094258238253078e-01,3.178358500446943347e-01,1.000000000000000000e+00
4.458484359689435794e-01,-5.707912119631357584e-01,0.000000000000000000e+00
-1.230172447027236160e+00,-9.133950115254243496e-01,1.000000000000000000e+00
-8.386684318112230807e-01,4.496768838158412551e-01,1.000000000000000000e+00
1.366558761063651484e-01,-1.055914534300754326e+00,0.000000000000000000e+00
1.775020436640549093e+00,-1.145917977191448278e+00,0.000000000000000000e+00
-1.500053348248847174e+00,4.253222716172264106e-01,1.000000000000000000e+00
-7.043862808731021774e-01,-4.000923156019099425e-01,1.000000000000000000e+00
6.404500401702440948e-01,-1.544643221669533828e+00,0.000000000000000000e+00
-8.265917255865853353e-01,3.978151691508885479e-01,1.000000000000000000e+00
-1.913716254918738369e-01,3.886142361376090371e-01,1.000000000000000000e+00
7.801056281827772887e-01,2.123481849528870424e-01,0.000000000000000000e+00
